survey_id,site,date,avg_depth_m,time_24hr,transect_m,visibility_m,weather,current,local_boats,researcher,site_code,area_m2,area_ha,family,fish_count,fish_density_ha,trophic_group,taxon_family,genus,species_epithet,sci_name,site_type,cots_mean_ha,cots_max_ha,cots_15_mean,cots_15_max,HC,TUR,MAC,algal_cover,benthic_state,n_substrate_transects,cots_mean_ha_sc,HC_sc,MAC_sc,TUR_sc
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Kassia,RR,1000,0.1,Rabbitfish,25,250,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Lowri,RR,1000,0.1,Butterflyfish,30,300,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Lowri,RR,1000,0.1,Parrotfish,19,190,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2602,Red Rock Wall,2026-02-04,14,10:26,100,15,2,None,1,Lowri,RR,1000,0.1,Rabbitfish,25,250,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Lucy H,RR,1000,0.1,Butterflyfish,34,340,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Lucy H,RR,1000,0.1,Parrotfish,21,210,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Lucy H,RR,1000,0.1,Rabbitfish,12,120,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Scarlett B,RR,1000,0.1,Butterflyfish,24,240,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Scarlett B,RR,1000,0.1,Parrotfish,17,170,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
RR2604,Red Rock Wall,2026-04-07,9,7:30,100,13,2,None,6,Scarlett B,RR,1000,0.1,Rabbitfish,15,150,Grazer,Siganidae,Siganus,spp.,Siganus spp.,High Density,29.21875,55,Above_15,Above_15,48.87349921798384,32.4213070895043,3.3301360820675368,35.75144317157184,-13.122056046411998,6,1.1386785612701118,0.3896830756470353,1.9585246543562582,0.5679351045835933
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Elise,SI,1000,0.1,Butterflyfish,59,590,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Elise,SI,1000,0.1,Parrotfish,24,240,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Elise,SI,1000,0.1,Rabbitfish,41,410,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Jen,SI,1000,0.1,Butterflyfish,63,630,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Jen,SI,1000,0.1,Parrotfish,8,80,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2502,Shark Island,2025-02-05,10,9:17,100,9,1,Light,3,Jen,SI,1000,0.1,Rabbitfish,35,350,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:05,100,10,5,Light,0,Emma,SI,1000,0.1,Butterflyfish,65,650,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:05,100,10,5,Light,0,Emma,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:05,100,10,5,Light,0,Emma,SI,1000,0.1,Rabbitfish,35,350,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:30,100,10,5,Light,0,Tessa,SI,1000,0.1,Butterflyfish,64,640,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:30,100,10,5,Light,0,Tessa,SI,1000,0.1,Parrotfish,7,70,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2504,Shark Island,2025-04-02,9.6,7:30,100,10,5,Light,0,Tessa,SI,1000,0.1,Rabbitfish,34,340,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Emma,SI,1000,0.1,Butterflyfish,68,680,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Emma,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Emma,SI,1000,0.1,Rabbitfish,31,310,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Niamh,SI,1000,0.1,Butterflyfish,63,630,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Niamh,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2506,Shark Island,2025-06-04,10.8,7:11,100,15,2,None,1,Niamh,SI,1000,0.1,Rabbitfish,30,300,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Butterflyfish,66,660,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Rabbitfish,61,610,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Nico,SI,1000,0.1,Butterflyfish,48,480,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Nico,SI,1000,0.1,Parrotfish,35,350,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Nico,SI,1000,0.1,Rabbitfish,85,850,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Butterflyfish,66,660,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Butterflyfish,48,480,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Parrotfish,35,350,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Rabbitfish,61,610,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2508,Shark Island,2025-08-07,9,7:30,100,15,2,None,1,Louis,SI,1000,0.1,Rabbitfish,85,850,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,9.8,7:30,100,15,2,None,1,Allie,SI,1000,0.1,Butterflyfish,48,480,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,9.8,7:30,100,15,2,None,1,Allie,SI,1000,0.1,Parrotfish,10,100,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,9.8,7:30,100,15,2,None,1,Allie,SI,1000,0.1,Rabbitfish,32,320,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,10,7:30,100,15,2,None,1,Scar,SI,1000,0.1,Butterflyfish,51,510,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,10,7:30,100,15,2,None,1,Scar,SI,1000,0.1,Parrotfish,9,90,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2510,Shark Island,2025-10-02,10,7:30,100,15,2,None,1,Scar,SI,1000,0.1,Rabbitfish,39,390,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Butterflyfish,58,580,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Butterflyfish,46,460,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Butterflyfish,57,570,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Parrotfish,17,170,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Parrotfish,12,120,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Parrotfish,15,150,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Rabbitfish,34,340,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Rabbitfish,29,290,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
EXTRA,Shark Island,2025-10-14,10.3,9:25,100,19,3,Light,1,Mario,SI,1000,0.1,Rabbitfish,31,310,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2602,Shark Island,2026-02-05,9.2,8:14,100,13,2,Medium,0,Lauriane,SI,1000,0.1,Butterflyfish,45,450,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2602,Shark Island,2026-02-05,9.2,8:14,100,13,2,Medium,0,Lauriane,SI,1000,0.1,Parrotfish,21,210,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2602,Shark Island,2026-02-05,9.2,8:14,100,13,2,Medium,0,Lauriane,SI,1000,0.1,Rabbitfish,33,330,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Lyra,SI,1000,0.1,Butterflyfish,44,440,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Lyra,SI,1000,0.1,Parrotfish,18,180,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Lyra,SI,1000,0.1,Rabbitfish,18,180,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Max,SI,1000,0.1,Butterflyfish,75,750,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Max,SI,1000,0.1,Parrotfish,14,140,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2604,Shark Island,2026-04-08,10.1,7:13,100,14,2,Light,0,Max,SI,1000,0.1,Rabbitfish,33,330,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Lotte,SI,1000,0.1,Butterflyfish,20,200,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Lotte,SI,1000,0.1,Parrotfish,4,40,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Lotte,SI,1000,0.1,Rabbitfish,30,300,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Sammy,SI,1000,0.1,Butterflyfish,15,150,Grazer,Chaetodontidae,Chaetodon,spp.,Chaetodon spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Sammy,SI,1000,0.1,Parrotfish,7,70,Grazer,Labridae: Scarinae,Scarus,spp.,Scarus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
SI2606,Shark Island,2026-06-04,10,7:33,100,6,3,Light,3,Sammy,SI,1000,0.1,Rabbitfish,45,450,Grazer,Siganidae,Siganus,spp.,Siganus spp.,Control,4.75,20,Below_15,Above_15,63.616640884020676,19.065015169036347,1.6019423666019266,20.66695753563827,-42.94968334838241,7,-0.822784735048388,1.7260829075781827,-0.17586448615499636,-1.1607907003913427
