site,buddy,family,species,date,time_s,macro_algal_bites,turf_filamentous_algal_bites,live_coral_bites,dead_coral_with_algae,co_ts_scars,sponge_bites,sediment,unknown,site_code,bites_total,minutes_obs,bites_min,trophic_group,taxon_family,genus,species_epithet,sci_name,taxon_notes,site_type,cots_mean_ha,cots_max_ha,cots_15_mean,cots_15_max,HC,TUR,MAC,algal_cover,benthic_state,n_substrate_transects,obs_id,cots_mean_ha_sc,HC_sc,MAC_sc,TUR_sc
Tanote Bay,A,Rabbitfish,Virgate,2025-10-07,190,0,11,13,0,0,0,0,0,TB,24,3.1666666666666665,7.578947368421053,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,135,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Rabbitfish,Virgate,2025-10-15,180,6,9,0,0,0,0,0,0,TB,15,3,5,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,136,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Rabbitfish,Virgate,2025-10-15,190,10,80,1,0,0,0,0,3,TB,94,3.1666666666666665,29.68421052631579,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,137,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Rabbitfish,Virgate,2025-10-15,200,4,94,7,0,0,0,0,0,TB,105,3.3333333333333335,31.5,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,138,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-06,190,6,40,2,0,0,0,0,0,TB,48,3.1666666666666665,15.157894736842106,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,139,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-06,180,7,65,0,0,0,0,0,0,TB,72,3,24,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,140,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-06,180,5,43,0,0,0,0,0,3,TB,51,3,17,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,141,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-07,190,0,23,8,0,0,0,0,1,TB,32,3.1666666666666665,10.105263157894738,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,142,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-07,190,1,25,9,0,0,0,0,0,TB,35,3.1666666666666665,11.052631578947368,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,143,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-07,190,5,49,0,0,0,0,0,0,TB,54,3.1666666666666665,17.05263157894737,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,144,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-07,190,2,15,11,0,0,0,0,0,TB,28,3.1666666666666665,8.842105263157896,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,145,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-15,180,6,9,3,0,0,0,0,9,TB,27,3,9,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,146,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-15,190,29,76,0,0,0,0,3,0,TB,108,3.1666666666666665,34.10526315789474,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,147,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Rabbitfish,Virgate,2025-10-15,200,3,108,2,0,0,0,4,0,TB,117,3.3333333333333335,35.1,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,148,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,Weibel,2025-10-06,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,149,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-06,180,0,4,24,0,0,0,2,0,TB,30,3,10,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,150,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,Weibel,2025-10-06,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,151,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-07,180,0,8,15,0,0,0,0,0,TB,23,3,7.666666666666667,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,152,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-07,180,0,4,10,0,0,0,0,2,TB,16,3,5.333333333333333,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,153,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-07,190,0,0,13,0,0,0,0,0,TB,13,3.1666666666666665,4.105263157894737,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,154,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,Weibel,2025-10-07,210,0,16,7,0,0,0,0,0,TB,23,3.5,6.571428571428571,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,155,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-15,180,0,7,21,0,0,0,0,1,TB,29,3,9.666666666666666,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,156,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,8-banded,2025-10-15,180,0,3,8,0,0,0,0,0,TB,11,3,3.6666666666666665,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,157,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,A,Butterflyfish,Weibel,2025-10-15,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,158,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,Weibel,2025-10-06,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,159,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-06,180,0,3,21,0,0,0,2,0,TB,26,3,8.666666666666666,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,160,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,Weibel,2025-10-06,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,161,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-07,180,0,3,8,0,0,0,0,0,TB,11,3,3.6666666666666665,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,162,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-07,180,0,3,11,0,0,0,0,1,TB,15,3,5,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,163,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-07,190,0,1,9,0,0,0,0,0,TB,10,3.1666666666666665,3.1578947368421053,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,164,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,Weibel,2025-10-07,210,3,7,8,0,0,0,0,4,TB,22,3.5,6.285714285714286,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,165,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-15,180,0,7,8,2,0,0,0,0,TB,17,3,5.666666666666667,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,166,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,8-banded,2025-10-15,180,0,2,2,0,0,0,0,0,TB,4,3,1.3333333333333333,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,167,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Tanote Bay,B,Butterflyfish,Weibel,2025-10-15,180,0,0,0,0,0,0,0,0,TB,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,Control,3.125,5,Below_15,Below_15,51.203853685401974,17.592768323550175,1.8718740674657859,19.46464239101596,-31.739211294386013,7,168,-1.109893339838307,0.5690305595181794,-0.162882874330893,-1.3812786997298163
Twins Wall,A,Parrotfish,Surf,2025-09-17,180,6,78,0,0,0,0,12,0,TW,96,3,32,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,169,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-17,200,1,78,10,0,0,0,10,0,TW,99,3.3333333333333335,29.7,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,170,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-17,220,1,113,4,0,0,0,11,0,TW,129,3.6666666666666665,35.18181818181818,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,171,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-17,200,28,132,3,0,0,0,14,0,TW,177,3.3333333333333335,53.099999999999994,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,172,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-17,180,2,129,0,0,0,0,0,0,TW,131,3,43.666666666666664,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,173,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-23,200,5,92,0,0,0,0,39,0,TW,136,3.3333333333333335,40.8,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,174,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-09-23,200,0,101,0,0,0,0,10,0,TW,111,3.3333333333333335,33.3,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,175,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Purple,2025-10-08,190,6,133,0,0,0,0,0,0,TW,139,3.1666666666666665,43.89473684210527,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,176,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-10-08,190,0,131,0,0,0,0,20,0,TW,151,3.1666666666666665,47.684210526315795,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,177,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Parrotfish,Surf,2025-10-08,190,5,65,5,0,0,0,23,3,TW,101,3.1666666666666665,31.894736842105264,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,178,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-17,180,7,84,0,0,0,0,11,0,TW,102,3,34,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,179,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-17,200,0,67,8,0,0,0,17,0,TW,92,3.3333333333333335,27.599999999999998,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,180,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-17,220,0,96,3,0,0,0,16,0,TW,115,3.6666666666666665,31.363636363636363,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,181,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-17,200,19,136,1,0,0,0,22,0,TW,178,3.3333333333333335,53.4,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,182,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-17,180,7,105,0,0,0,0,0,0,TW,112,3,37.333333333333336,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,183,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-23,200,5,87,0,0,0,0,45,0,TW,137,3.3333333333333335,41.1,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,184,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-09-23,200,0,87,0,0,0,0,10,0,TW,97,3.3333333333333335,29.099999999999998,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,185,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Purple,2025-10-08,190,7,106,0,0,0,0,0,0,TW,113,3.1666666666666665,35.68421052631579,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,186,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-10-08,190,0,117,0,0,0,0,19,0,TW,136,3.1666666666666665,42.94736842105263,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,187,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Parrotfish,Surf,2025-10-08,190,5,59,0,0,0,0,37,0,TW,101,3.1666666666666665,31.894736842105264,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,188,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,8-banded,2025-09-17,225,0,2,12,0,0,0,0,0,TW,14,3.75,3.7333333333333334,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,189,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-09-17,220,0,9,4,0,0,0,0,0,TW,13,3.6666666666666665,3.5454545454545454,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,190,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-09-17,260,0,21,1,0,0,0,0,0,TW,22,4.333333333333333,5.0769230769230775,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,191,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,8-banded,2025-09-17,180,0,0,24,0,0,0,0,0,TW,24,3,8,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,192,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-09-17,195,2,28,0,0,0,0,3,0,TW,33,3.25,10.153846153846153,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,193,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-09-23,190,0,23,9,0,0,0,1,0,TW,33,3.1666666666666665,10.421052631578949,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,194,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,8-banded,2025-09-23,180,0,26,15,0,0,0,0,0,TW,41,3,13.666666666666666,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,195,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-10-08,180,0,18,0,0,0,0,0,0,TW,18,3,6,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,196,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,8-banded,2025-10-08,180,0,2,22,0,0,0,0,0,TW,24,3,8,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,197,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Butterflyfish,Weibel,2025-10-08,210,0,7,3,0,0,0,0,0,TW,10,3.5,2.857142857142857,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,198,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,8-banded,2025-09-17,225,0,2,16,0,0,0,0,0,TW,18,3.75,4.8,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,199,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,Weibel,2025-09-17,220,0,12,1,0,0,0,0,0,TW,13,3.6666666666666665,3.5454545454545454,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,200,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
